deal_id,state,product_type,seller_channel,partnership,sourcing_vendor,closing_vendor,broker,deal_status,purchase_date,sold_date,purchase_year,holding_period_months,days_on_market,contract_price,purchase_price,rehab_and_interest,total_cost,loan_amount,total_cash_required,sales_price,sales_closing_costs,sales_closing_pct,sales_proceeds,actual_profit,unleveraged_irr,leveraged_irr,straight_roi,annualized_roi,bpo_value,bpo_variation,profit_estimate,profit_variation,rehab_estimate,rehab_actual_broker,rehab_differential,buy_side_cost_estimate,total_cost_estimate,total_cost_actual_w_rehab,debt_service,under_contract_flag,listed_flag,burden_profit,unleveraged_irr_raw,leveraged_irr_raw,profit_margin_pct
DEAL-235,TX,LUXURY,AUCTION,Partner_01,Vendor_06,Vendor_04,Broker_85,Sold,2014-06-13,2017-03-21,2014,33.2,1012,389550.0,394206.4,150470.59999999998,544677.0,272685.0,271992.0,445000.0,83444.0,0.18751460674157303,361556.0,-183121.0,,-0.44994278252124786,-0.3362010879842549,-0.1212582975437283,,,,,,,,,,150470.59999999998,,False,False,-183272.1454,,-0.44994278252124786,-0.3362010879842549
DEAL-236,FL,SFR,ONLINE MARKETPLACE,Partner_01,Vendor_06,Vendor_02,Broker_08,Sold,2014-06-27,2015-08-10,2014,13.4,409,215250.0,222776.0,51606.26000000001,274382.26,150675.0,123707.26000000001,297500.0,20559.55,0.06910773109243697,276940.45,2558.1899999999987,,0.023310682736337185,0.00932345261679818,0.008320440599343119,,,,,,,,,,51606.26000000001,,False,False,2474.672999999999,,0.023310682736337185,0.00932345261679818
DEAL-237,NV,SFR,ONLINE MARKETPLACE,Partner_01,Vendor_20,Vendor_10,Broker_07,Sold,2014-07-10,2015-03-20,2014,8.3,253,157049.0,158997.5,31228.911199999995,190226.4112,120000.0,70226.4112,205587.88,13162.67,0.06402454269191354,192425.21,2198.7987999999987,,0.058700074441730976,0.011558851297931645,0.016675813137332216,,,,,,,,,,31228.911199999995,,False,False,2137.8637879999987,,0.058700074441730976,0.011558851297931645
DEAL-238,FL,CONDO,AUCTION,Partner_01,Vendor_01,Vendor_08,Broker_45,Sold,2014-07-18,2014-12-31,2014,5.5,166,197925.0,205502.32,50460.560000000005,255962.88,139000.0,116962.88,290056.87,21868.48,0.07539376674650043,268188.39,12225.51,,0.31963101122528315,0.04776282404698681,0.10502066733223005,,,,,,,,,,50460.560000000005,,False,False,12148.7151,,0.31963101122528315,0.04776282404698681
DEAL-239,NV,SFR,,Partner_01,Vendor_09,Vendor_01,Broker_07,Sold,2014-07-30,2016-10-18,2014,26.6,811,529000.0,529885.0,119662.2,649547.2,,649547.2,598200.0,25019.0,0.04182380474757606,573181.0,-76366.2,-0.060280844569206224,,-0.11756836146780404,-0.052913011018185546,,,,,,,,,,119662.2,,False,False,-76571.45199999999,-0.060280844569206224,,-0.11756836146780404
DEAL-240,FL,CONDO,AUCTION,Partner_01,Vendor_01,Vendor_08,Broker_86,Sold,2014-08-01,2015-04-06,2014,8.1,248,92925.0,102378.79,21086.090000000004,123464.88,65047.5,58417.380000000005,203836.47,26415.78,0.12959300168414414,177420.69,53955.810000000005,,2.141904439777136,0.43701342438432694,0.6431850802430618,,,,,,,,,,21086.090000000004,,False,False,53919.7551,,2.141904439777136,0.43701342438432694
DEAL-241,IL,SFR,AUCTION,Partner_01,Vendor_06,Vendor_02,Broker_03,Sold,2014-08-08,2015-06-17,2014,10.3,313,535500.0,537199.79,152861.96999999994,690061.76,374850.0,315211.76,769108.36,75594.0,0.09828784074067275,693514.36,3452.5999999999985,,0.016883774660527706,0.005003320282520797,0.005834542821469939,,,,,,,,,,152861.96999999994,,False,False,3244.8259999999987,,0.016883774660527706,0.005003320282520797
DEAL-242,NC,SFR,AUCTION,Partner_01,Vendor_01,Vendor_31,Broker_13,Sold,2014-09-22,2015-01-14,2014,3.7,114,81375.0,84507.44,11699.779999999988,96207.21999999999,56963.0,39244.21999999999,124000.0,8546.07,0.06891991935483871,115453.93,19246.710000000003,,3.3980320021510124,0.20005473601669402,0.6405261284745029,,,,,,,,,,11699.779999999988,,False,False,19215.136500000004,,3.3980320021510124,0.20005473601669402
DEAL-243,MI,SFR,AUCTION,Partner_01,Vendor_01,Vendor_46,Broker_25,Sold,2014-10-18,2014-12-12,2014,1.8,55,69825.0,73053.25,39465.579999999994,112518.82999999999,60000.0,52518.82999999999,90509.3,11146.68,0.1231550790913199,79362.62,-33156.21,,-0.9999842481505765,-0.2946725450309073,-1.9555541624778392,,,,,,,,,,39465.579999999994,,False,False,-33183.3021,,-0.9999842481505765,-0.2946725450309073
DEAL-244,AK,SFR,ONLINE MARKETPLACE,Partner_01,Vendor_06,Vendor_01,Broker_26,Sold,2014-11-01,2015-03-17,2014,4.5,136,171150.0,172196.92,14800.69999999999,186997.62,,186997.62,270510.0,29928.0,0.11063546634135522,240582.0,53584.38,1.018617451190948,,0.28655113364544427,0.7690526748572585,,,,,,,,,,14800.69999999999,,False,False,53517.9738,1.018617451190948,,0.28655113364544427
DEAL-245,NC,SFR,ONLINE MARKETPLACE,Partner_01,Vendor_06,Vendor_15,Broker_13,Sold,2014-11-17,2015-02-25,2014,3.3,100,103425.0,104055.03,13352.779999999988,117407.80999999998,,117407.80999999998,149759.31,9741.23,0.06504590599409145,140018.08,22610.27,0.973754847049713,,0.19257892639339755,0.702913081335901,,,,,,,,,,13352.779999999988,,False,False,22570.1411,0.973754847049713,,0.19257892639339755
DEAL-246,IL,SFR,ONLINE MARKETPLACE,Partner_01,Vendor_24,Vendor_30,Broker_03,Sold,2014-11-24,2015-05-09,2014,5.5,166,149000.0,162440.58,35157.41000000001,197597.99,104300.0,93297.98999999999,270000.0,25726.0,0.09528148148148148,244274.0,46676.01,,1.945450883358717,0.23621702832098648,0.5193928634768679,,,,,,,,,,35157.41000000001,,False,False,46618.198000000004,,1.945450883358717,0.23621702832098648
DEAL-247,NV,SFR,AUCTION,Partner_01,Vendor_01,Vendor_02,Broker_07,Sold,2014-11-26,2015-06-10,2014,6.4,196,165900.0,169017.44,33689.419999999984,202706.86,116130.0,86576.85999999999,246078.0,14706.7,0.05976438365071238,231371.3,28664.440000000002,,0.9211463201791048,0.14140833714261078,0.26333695437271903,,,,,,,,,,33689.419999999984,,False,False,28600.0708,,0.9211463201791048,0.14140833714261078
DEAL-248,NC,SFR,GOVERNMENT SALE,Partner_01,Vendor_25,Vendor_01,Broker_10,Sold,2014-12-09,2015-01-28,2014,1.6,50,104000.0,106445.95,11567.279999999999,118013.23,,118013.23,171400.0,14406.28,0.08405064177362895,156993.72,38980.490000000005,7.877891969680786,,0.33030610212092326,2.4112345454827397,,,,,,,,,,11567.279999999999,,False,False,38940.138000000006,7.877891969680786,,0.33030610212092326
DEAL-249,WA,SFR,ONLINE MARKETPLACE,Partner_01,Vendor_06,Vendor_01,Broker_05,Sold,2014-12-24,2015-12-21,2014,11.9,362,640500.0,652598.11,142739.48000000007,795337.5900000001,448350.0,346987.5900000001,900291.79,62862.6,0.06982469539125753,837429.1900000001,42091.6,,0.15551926102489233,0.052922935529804385,0.05336152339331105,,,,,,,,,,142739.48000000007,,False,False,41843.085999999996,,0.15551926102489233,0.052922935529804385
DEAL-250,IL,SFR,OTHER/PRIVATE,Partner_01,Vendor_02,Vendor_01,Broker_03,Sold,2014-12-30,2015-09-08,2014,8.3,252,47250.0,48912.0,59707.39,108619.39,,108619.39,141800.0,20337.05,0.1434206629055007,121462.95,12843.560000000001,0.24828998446464537,,0.11824371320811138,0.17126569571809783,,,,,,,,,,59707.39,,False,False,12825.227,0.24828998446464537,,0.11824371320811138
DEAL-251,NV,SFR,BROKER REFERRAL,Partner_01,Vendor_09,Vendor_15,Broker_07,Sold,2015-01-30,2016-04-01,2015,14.0,427,265000.0,266302.72,51701.120000000024,318003.83999999997,185500.0,132503.83999999997,350302.56,16044.06,0.04580057879108848,334258.5,16254.66,,0.12995419558137655,0.05111466578516788,0.043692864195752405,,,,,,,,,,51701.120000000024,,False,False,16151.84,,0.12995419558137655,0.05111466578516788
DEAL-252,HI,CONDO,OTHER/PRIVATE,Partner_01,Vendor_05,Vendor_10,Broker_06,Sold,2015-03-06,2015-04-24,2015,1.6,49,225750.0,228486.41,11661.809999999969,240148.21999999997,,240148.21999999997,310795.6,21530.0,0.06927382498336528,289265.6,49117.380000000005,3.130734276771545,,0.20452943602913237,1.5235355949108838,,,,,,,,,,11661.809999999969,,False,False,49029.789000000004,3.130734276771545,,0.20452943602913237
DEAL-253,NC,SFR,AUCTION,Partner_01,Vendor_01,Vendor_02,Broker_10,Sold,2015-03-11,2015-07-06,2015,3.8,117,78750.0,79488.98,17553.740000000005,97042.72,,97042.72,145000.0,15000.11,0.10344903448275862,129999.89,32957.17,1.7069859623909,,0.3396150684976678,1.059482905996998,,,,,,,,,,17553.740000000005,,False,False,32926.615,1.7069859623909,,0.3396150684976678
DEAL-254,IL,MULTI,ONLINE MARKETPLACE,Partner_01,Vendor_06,Vendor_15,Broker_03,Sold,2015-03-16,2015-12-09,2015,8.8,268,164325.0,169284.29,21527.81,190812.1,0.0,190812.1,225000.0,30938.97,0.13750653333333335,194061.03,3248.9299999999903,0.024662473797798155,,0.01702685521515664,0.023189560274373782,,,,,,,,,,21527.81,,False,False,3185.1718999999903,0.024662473797798155,,0.01702685521515664
DEAL-255,IL,CONDO,OTHER/PRIVATE,Partner_01,Vendor_02,Vendor_04,Broker_03,Sold,2015-03-27,2016-02-12,2015,10.6,322,120750.0,129963.73,12705.230000000018,142668.96000000002,0.0,142668.96000000002,197896.66,22080.89,0.11157788110218737,175815.77000000002,33146.810000000005,0.28054730296134955,,0.23233371856078575,0.26335964992138755,,,,,,,,,,12705.230000000018,,False,False,33099.959,0.28054730296134955,,0.23233371856078575
DEAL-256,AK,SFR,AUCTION,Partner_01,Vendor_01,Vendor_02,Broker_26,Sold,2015-07-24,2015-11-20,2015,3.9,119,84000.0,85329.48,17467.88200000001,102797.36200000001,0.0,102797.36200000001,146052.912,13431.1,0.09196050812050909,132621.812,29824.45,1.3371219038963322,,0.2901285540770978,0.8898901028415185,,,,,,,,,,17467.88200000001,,False,False,29791.858,1.3371219038963322,,0.2901285540770978
DEAL-257,CA,SFR,ONLINE MARKETPLACE,Partner_01,Vendor_06,Vendor_01,Broker_87,Sold,2015-07-30,2016-02-23,2015,6.8,208,220500.0,221991.35,28711.120000000003,250702.47,0.0,250702.47,290872.07,18769.0,0.06452664912103799,272103.07,21400.6,0.16450787186622626,,0.08536254150188467,0.14979484446244185,,,,,,,,,,28711.120000000003,,False,False,21315.046,0.16450787186622626,,0.08536254150188467
DEAL-258,NV,SFR,AUCTION,Partner_01,Vendor_06,Vendor_01,Broker_07,Sold,2015-08-28,2016-10-21,2015,13.8,420,225225.0,227072.05,32901.95000000001,259974.0,,259974.0,338000.0,17662.0,0.052254437869822486,320338.0,60364.0,0.2129981815814972,,0.2321924500142322,0.2017862958457018,,,,,,,,,,32901.95000000001,,False,False,60276.6127,0.2129981815814972,,0.2321924500142322
DEAL-259,NC,SFR,AUCTION,Partner_01,Vendor_02,Vendor_02,Broker_13,Sold,2015-09-15,2016-01-22,2015,4.2,129,74450.0,75607.06,25767.410000000007,101374.47,0.0,101374.47,138066.5,13878.98,0.10052387798633267,124187.52,22813.05,0.9217218279838562,,0.22503742806250923,0.6367338080838439,,,,,,,,,,25767.410000000007,,False,False,22784.163399999998,0.9217218279838562,,0.22503742806250923
DEAL-260,NV,SFR,AUCTION,Partner_01,Vendor_01,Vendor_04,Broker_07,Sold,2015-10-29,2017-02-08,2015,15.4,468,267000.0,273495.0,64072.340000000026,337567.34,186900.0,150667.34000000003,345000.0,18915.66,0.054828,326084.34,-11483.0,,-0.07580692470073701,-0.034016916446952476,-0.026530287399866785,,,,,,,,,,64072.340000000026,,False,False,-11586.596,,-0.07580692470073701,-0.034016916446952476
DEAL-261,CA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_08,Broker_88,Sold,2015-10-30,2016-05-17,2015,6.6,200,342000.0,343870.59,52137.53999999993,396008.12999999995,239400.0,156608.12999999995,461137.73,27330.28,0.0592670653949743,433807.44999999995,37799.32,,0.5990645568817854,0.09545086864757045,0.17419783528181607,,,,,,,,,,52137.53999999993,,False,False,37666.623999999996,,0.5990645568817854,0.09545086864757045
DEAL-262,CA,SFR,OTHER/PRIVATE,Partner_01,Vendor_02,Vendor_04,Broker_89,Sold,2015-10-30,2016-10-25,2015,11.9,361,65000.0,70326.0,21657.0,91983.0,0.0,91983.0,134300.0,13863.0,0.061961924563854326,120437.0,28454.0,0.3586130678653717,,0.3093397693051977,0.3127673567767234,,,,,,,0.0,,0.0,21657.0,,False,False,28428.78,0.3586130678653717,,0.3093397693051977
DEAL-263,HI,SFR,AUCTION,Partner_01,Vendor_06,Vendor_04,Broker_06,Sold,2015-11-03,2017-03-03,2015,16.0,486,721875.0,738686.0,104551.0,843237.0,541000.0,302237.0,834083.0,20943.0,0.025109011932865195,813140.0,-30097.0,,-0.09123969376087189,-0.035692219387906364,-0.026805884931246547,,,,,,,,,,104551.0,,False,False,-30377.0875,,-0.09123969376087189,-0.035692219387906364
DEAL-264,HI,SFR,AUCTION,Partner_01,Vendor_01,Vendor_15,Broker_06,Sold,2015-12-08,2017-01-09,2015,13.1,398,480000.0,490720.0,68998.21999999997,559718.22,360000.0,199718.21999999997,626773.0,27579.78,0.04400282079796034,599193.22,39475.0,,0.21956853102892637,0.07052655888171731,0.0646788793764493,,,,,,,,,,68998.21999999997,,False,False,39288.76,,0.21956853102892637,0.07052655888171731
DEAL-265,HI,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_06,Sold,2015-12-24,2019-12-11,2015,47.6,1448,425250.0,432966.0,164998.04000000004,597964.04,250000.0,347964.04000000004,618000.0,83491.96,0.1351002588996764,534508.04,-63456.0,,-0.06504600942134858,-0.1061200937768766,-0.026749885516961298,,,,,,,,,,164998.04000000004,,False,False,-63620.997,,-0.06504600942134858,-0.1061200937768766
DEAL-266,CA,SFR,OTHER/PRIVATE,Partner_08,Vendor_09,Vendor_01,Broker_07,Sold,2018-01-11,2020-09-04,2018,31.8,967,210000.0,211133.0,117882.65999999997,329015.66,210000.0,119015.65999999997,406000.0,24814.34,0.061961924563854326,381185.66,52170.0,,0.31131638679653406,0.15856388112346995,0.05985089618414326,,,,,,,0.0,,0.0,117882.65999999997,,False,False,52088.52,,0.31131638679653406,0.15856388112346995
DEAL-267,AK,SFR,AUCTION,Partner_17,Vendor_24,Vendor_04,Broker_26,Sold,2020-12-03,2021-05-12,2020,5.3,160,128000.0,128206.0,25403.4,153609.4,0.0,153609.4,225000.0,20708.0,0.09203555555555555,204292.0,50682.6,1.0241389155387879,,0.329944651824693,0.752686236975081,,,,,,,0.0,,0.0,25403.4,,False,False,50632.936,1.0241389155387879,,0.329944651824693
DEAL-268,GA,SFR,AUCTION,Partner_17,Vendor_01,Vendor_02,Broker_90,Sold,2020-12-04,2021-04-09,2020,4.1,126,120000.0,122355.0,13253.0,135608.0,0.0,135608.0,192500.0,19766.0,0.10268051948051948,172734.0,37126.0,1.0852981686592102,,0.2737744085894637,0.7930766598028116,,,,,,,0.0,,0.0,13253.0,,False,False,37079.44,1.0852981686592102,,0.2737744085894637
DEAL-269,ME,SFR,AUCTION,Partner_28,Vendor_32,Vendor_08,Broker_91,Sold,2021-03-10,2021-09-10,2021,6.0,184,22500.0,26492.0,15486.0,41978.0,0.0,41978.0,79900.0,6576.0,0.08230287859824781,73324.0,31346.0,2.766049551963806,,0.7467244747248559,1.4812740938835458,,,,,,,0.0,,0.0,15486.0,,False,False,31337.27,2.766049551963806,,0.7467244747248559
